scholarly_work	subject_id	subject_snippet	property	object_id	object_label	object_snippet	snippet
Geißler_Starke_1979a	http://www.wikidata.org/entity/Q2293012	Roman	http://zora.uni-trier.de:11000/entity/P25	http://data.mimotext.uni-trier.de/entity/Q2822	civilisation	Zivilisation	Dieser Roman soll ein „Bild der Natur“ geben, das heißt, die Güte und Schönheit eines von den verheerenden Folgen der fortgeschrittenen bürgerlichen Zivilisation verschonten, unentwickelten bürgerlichen Lebens schildern.
Geißler_Starke_1979a	http://www.wikidata.org/entity/Q2293012	Paul et Virginie	http://zora.uni-trier.de:11000/entity/P25	http://data.mimotext.uni-trier.de/entity/Q2904	exotisme	exotische	Bleiben wir in unseren Dörfern und versuchen wir nicht, aus der glücklichen Unkenntnis über die Freuden der großen Städte herauszutreten .. .“14 Das Ende der beiden Bauernkinder gestaltet Rétif mit „extremen“ Mitteln, er will - wie der in derselben Zeit blühende Schauerroman - „Entsetzen erregen“, um damit eine entsprechende moralische Wirkung zu erzielen : Der junge Mann ersticht fünf oder sechs Polizisten, die ihn festnehmen wollen, er wird in das Bagno gebracht, bereut und flieht, aber die Reue erlöst ihn nicht: auf der Flucht wird er von einer Schlange gebissen, man muß ihm einen Arm abnehmen, er verliert ein Auge, dann das andere, wird ein Wrack, das zwar von seiner ehemaligen Wohltäterin noch geheiratet, aber schon am Hochzeitstag von einem Wagen zermalmt wird; das junge Mädchen liebt einen Rohling, wird mißhandelt und krank, auch sie wird durch die Reue nicht erlöst: sie verfault bei lebendigem Leibe, „um alle, die sich dem Laster ergeben, zu entsetzen, damit sie nicht auf eine späte Reue vertrauen“.15 Faszinieren die Romane von Rétif de la Bretonne die Zeitgenossen vor allem durch ihre drastischen Schilderungen moralischer Korrumpierung, abscheulicher Laster und menschlichen Elends als Folge der Abkehr von der „Natürlichkeit“ des Landlebens, so wird schließlich diesen Darstellungen mit dem utopisch-sentimentalen Roman Paul et Virginie (1788) von Bernardin de Saint-Pierre am Vorabend der Revolution ein positives Gegenbild an die Seite gestellt, das an hinreißendem Pathos nichts zu wünschen übrigläßt. Dieser Roman soll ein „Bild der Natur“ geben, das heißt, die Güte und Schönheit eines von den verheerenden Folgen der fortgeschrittenen bürgerlichen Zivilisation verschonten, unentwickelten bürgerlichen Lebens schildern. Zwei Französinnen mit ihren beiden eingeborenen Dienern suchen dort Zuflucht.
Geißler_Starke_1979a	http://www.wikidata.org/entity/Q2293012	Paul et Virginie	http://zora.uni-trier.de:11000/entity/P25	http://data.mimotext.uni-trier.de/entity/Q3297	île	Insel	Bleiben wir in unseren Dörfern und versuchen wir nicht, aus der glücklichen Unkenntnis über die Freuden der großen Städte herauszutreten .. .“14 Das Ende der beiden Bauernkinder gestaltet Rétif mit „extremen“ Mitteln, er will - wie der in derselben Zeit blühende Schauerroman - „Entsetzen erregen“, um damit eine entsprechende moralische Wirkung zu erzielen : Der junge Mann ersticht fünf oder sechs Polizisten, die ihn festnehmen wollen, er wird in das Bagno gebracht, bereut und flieht, aber die Reue erlöst ihn nicht: auf der Flucht wird er von einer Schlange gebissen, man muß ihm einen Arm abnehmen, er verliert ein Auge, dann das andere, wird ein Wrack, das zwar von seiner ehemaligen Wohltäterin noch geheiratet, aber schon am Hochzeitstag von einem Wagen zermalmt wird; das junge Mädchen liebt einen Rohling, wird mißhandelt und krank, auch sie wird durch die Reue nicht erlöst: sie verfault bei lebendigem Leibe, „um alle, die sich dem Laster ergeben, zu entsetzen, damit sie nicht auf eine späte Reue vertrauen“.15 Faszinieren die Romane von Rétif de la Bretonne die Zeitgenossen vor allem durch ihre drastischen Schilderungen moralischer Korrumpierung, abscheulicher Laster und menschlichen Elends als Folge der Abkehr von der „Natürlichkeit“ des Landlebens, so wird schließlich diesen Darstellungen mit dem utopisch-sentimentalen Roman Paul et Virginie (1788) von Bernardin de Saint-Pierre am Vorabend der Revolution ein positives Gegenbild an die Seite gestellt, das an hinreißendem Pathos nichts zu wünschen übrigläßt. Dieser Roman soll ein „Bild der Natur“ geben, das heißt, die Güte und Schönheit eines von den verheerenden Folgen der fortgeschrittenen bürgerlichen Zivilisation verschonten, unentwickelten bürgerlichen Lebens schildern. Zwei Französinnen mit ihren beiden eingeborenen Dienern suchen dort Zuflucht.
Geißler_Starke_1979a	http://www.wikidata.org/entity/Q2293012	Paul et Virginie	http://zora.uni-trier.de:11000/entity/P25	http://data.mimotext.uni-trier.de/entity/Q2917	fuite	Zuflucht	Bleiben wir in unseren Dörfern und versuchen wir nicht, aus der glücklichen Unkenntnis über die Freuden der großen Städte herauszutreten .. .“14 Das Ende der beiden Bauernkinder gestaltet Rétif mit „extremen“ Mitteln, er will - wie der in derselben Zeit blühende Schauerroman - „Entsetzen erregen“, um damit eine entsprechende moralische Wirkung zu erzielen : Der junge Mann ersticht fünf oder sechs Polizisten, die ihn festnehmen wollen, er wird in das Bagno gebracht, bereut und flieht, aber die Reue erlöst ihn nicht: auf der Flucht wird er von einer Schlange gebissen, man muß ihm einen Arm abnehmen, er verliert ein Auge, dann das andere, wird ein Wrack, das zwar von seiner ehemaligen Wohltäterin noch geheiratet, aber schon am Hochzeitstag von einem Wagen zermalmt wird; das junge Mädchen liebt einen Rohling, wird mißhandelt und krank, auch sie wird durch die Reue nicht erlöst: sie verfault bei lebendigem Leibe, „um alle, die sich dem Laster ergeben, zu entsetzen, damit sie nicht auf eine späte Reue vertrauen“.15 Faszinieren die Romane von Rétif de la Bretonne die Zeitgenossen vor allem durch ihre drastischen Schilderungen moralischer Korrumpierung, abscheulicher Laster und menschlichen Elends als Folge der Abkehr von der „Natürlichkeit“ des Landlebens, so wird schließlich diesen Darstellungen mit dem utopisch-sentimentalen Roman Paul et Virginie (1788) von Bernardin de Saint-Pierre am Vorabend der Revolution ein positives Gegenbild an die Seite gestellt, das an hinreißendem Pathos nichts zu wünschen übrigläßt. Dieser Roman soll ein „Bild der Natur“ geben, das heißt, die Güte und Schönheit eines von den verheerenden Folgen der fortgeschrittenen bürgerlichen Zivilisation verschonten, unentwickelten bürgerlichen Lebens schildern. Bernardin wählt als Schauplatz der Handlung - dem Vorbild der Robinsonaden folgend -eine ferne, exotische Insel im Indischen Ozean. Madame de Latour war von ihrer Familie verstoßen worden, weil sie unter ihrem Stand geheiratet hatte; Marguerite, eine Bauerntochter, war den Versprechungen eines Edelmannes erlegen und ihres Fehltrittes wegen geflüchtet.
Geißler_Starke_1979a	http://www.wikidata.org/entity/Q2293012	Paul und Virginie	http://zora.uni-trier.de:11000/entity/P25	http://data.mimotext.uni-trier.de/entity/Q3020	paix	Harmonie	Nur auf ihre eigenen Kräfte und auf die ihrer Diener angewiesen, müssen sie nun den Unterhalt für sich und ihre beiden eben geborenen Kinder, Paul und Virginie, aus einem kleinen Stück Land selbst erwirtschaften. Die beiden Kinder wachsen in einer Atmosphäre natürlicher Harmonie und Eintracht auf.
Geißler_Starke_1979a	http://www.wikidata.org/entity/Q2293012	Romans	http://zora.uni-trier.de:11000/entity/P25	http://data.mimotext.uni-trier.de/entity/Q3090	société	gesellschaftliche	Der überwältigende Erfolg des Romans bestätigt, daß mit dieser sentimentalen Geschichte voller privater Verwicklungen eine gesellschaftliche Aussage verbunden ist, die das Leserpublikum am Vorabend der Revolution in ihren Bann zu ziehen vermochte.
Geißler_Starke_1979a	http://www.wikidata.org/entity/Q2293012	Roman	http://zora.uni-trier.de:11000/entity/P25	http://data.mimotext.uni-trier.de/entity/Q3115	utopie	utopischer Entwurf	Es heißt dort: „Dieser idyllische Roman tat große Wirkung . .. kurz vor der Revolution geschrieben, ruht das Interesse seiner Verwicklung auf den schmerzlichen Mißverhältnissen, die in den neuesten Staaten zwischen Natur und Gesetz, Gefühl und Herkommen, Bestreben und Vorurteilen so bang und so beängstigend sind und es mehr noch waren.“16 Die im Grunde realitätsferne Idylle erhält somit als utopischer Entwurf unter den gegebenen Verhältnissen revolutionäre Sprengkraft.
Geißler_Starke_1979a	http://www.wikidata.org/entity/Q2293012	Roman	http://zora.uni-trier.de:11000/entity/P25	http://data.mimotext.uni-trier.de/entity/Q2968	liberté	befreiten Gesellschaft	Es heißt dort: „Dieser idyllische Roman tat große Wirkung . .. kurz vor der Revolution geschrieben, ruht das Interesse seiner Verwicklung auf den schmerzlichen Mißverhältnissen, die in den neuesten Staaten zwischen Natur und Gesetz, Gefühl und Herkommen, Bestreben und Vorurteilen so bang und so beängstigend sind und es mehr noch waren.“16 Die im Grunde realitätsferne Idylle erhält somit als utopischer Entwurf unter den gegebenen Verhältnissen revolutionäre Sprengkraft. Von Rousseaus Ideen ausgehend, vergegenständlicht sie ausschnittartig das Wunschbild einer von gesellschaftlichen Konventionen und Vorurteilen befreiten Gesellschaft.
Geißler_Starke_1979a	http://www.wikidata.org/entity/Q2293012	Roman	http://zora.uni-trier.de:11000/entity/P25	http://data.mimotext.uni-trier.de/entity/Q3090	société	Gesellschaft	Es heißt dort: „Dieser idyllische Roman tat große Wirkung . .. kurz vor der Revolution geschrieben, ruht das Interesse seiner Verwicklung auf den schmerzlichen Mißverhältnissen, die in den neuesten Staaten zwischen Natur und Gesetz, Gefühl und Herkommen, Bestreben und Vorurteilen so bang und so beängstigend sind und es mehr noch waren.“16 Die im Grunde realitätsferne Idylle erhält somit als utopischer Entwurf unter den gegebenen Verhältnissen revolutionäre Sprengkraft. Von Rousseaus Ideen ausgehend, vergegenständlicht sie ausschnittartig das Wunschbild einer von gesellschaftlichen Konventionen und Vorurteilen befreiten Gesellschaft.
Geißler_Starke_1979a	http://www.wikidata.org/entity/Q2293012	Roman	http://zora.uni-trier.de:11000/entity/P25	http://data.mimotext.uni-trier.de/entity/Q3087	sentimentalisme	Sentimentalität	Durch diese unvermutete Konfrontation von bukolischer Landschaft und europäischen Denkgewohnheiten erhält der Roman seinen besonderen Akzent, wird die pastorale Idylle, wie sie im Frankreich des 18. Jahrhunderts durch Berquin und Florian zu neuem Leben erweckt worden war, mit der Realität verbunden und zu einem Instrument gesellschaftlicher Selbsterkenntnis umfunktioniert. Dabei wird jedoch primär nicht das intellektuelle Interesse des Lesers, sondern sein Gefühl angesprochen. Bernardin folgt hierbei den Grundsätzen Rousseaus, wonach sich der Mensch aus dem Abgrund seines verbildeten Wesens, nur durch einen Akt äußerster Konzentration seiner moralischen Kräfte erheben kann.17 Nur das im Innersten der Menschennatur verwurzelte Mitgefühl sei in der Lage, die egoistischen Interessen des Menschen zu überwinden und neue gesellschaftliche Beziehungen herzustellen.
Geißler_Starke_1979a	http://www.wikidata.org/entity/Q2293012	Romans	http://zora.uni-trier.de:11000/entity/P25	http://data.mimotext.uni-trier.de/entity/Q3107	tragédie	tragischen	Indem sich Bernardin an dieses Mitgefühl der Leser wendet, bei ihnen Rührung hervorruft und Mitleid mit dem tragischen Geschick seiner Helden erzeugt, will er seine Leser geneigt machen, ihre eigene Existenz von Grund auf zu überprüfen, ihrem egoistischen Wesen abzuschwören und sich ihrer moralischen Kräfte bewußt zu werden. Die von Bernardin gezeichneten Handlungs- und Stimmungsbilder werden durch poetische Naturschilderungen ergänzt und vertieft, wie es sie bis dahin nicht gegeben hatte. Wie bisher am Beispiel von Marmontel, Rétif de la Bretonne und Bernardin de Saint-Pierre gezeigt wurde, stellt sich der Roman der Spätaufklärung vor allem die didaktische Aufgabe der moralischen Unterweisung, deren Inhalt durch die aufklärerische Zielstellung, das heißt die Ablösung der feudalen Ständeordnung durch die bürgerliche Gesellschaft, bestimmt wird.
Geißler_Starke_1979a	http://www.wikidata.org/entity/Q2293012	Romans	http://zora.uni-trier.de:11000/entity/P25	http://data.mimotext.uni-trier.de/entity/Q3005	nature	Naturschilderungen	Die von Bernardin gezeichneten Handlungs- und Stimmungsbilder werden durch poetische Naturschilderungen ergänzt und vertieft, wie es sie bis dahin nicht gegeben hatte. Neben dem humanistischen Anliegen und der Gefühlstiefe dieses Romans machen nicht zuletzt sie dessen literarischen Wert aus.
Geißler_Starke_1979a	http://www.wikidata.org/entity/Q2293012	Romans	http://zora.uni-trier.de:11000/entity/P25	http://data.mimotext.uni-trier.de/entity/Q2935	humanité	humanistischen	Neben dem humanistischen Anliegen und der Gefühlstiefe dieses Romans machen nicht zuletzt sie dessen literarischen Wert aus.
Geißler_Starke_1979a	http://www.wikidata.org/entity/Q2293012	Romans	http://zora.uni-trier.de:11000/entity/P25	http://data.mimotext.uni-trier.de/entity/Q3087	sentimentalisme	Gefühlstiefe	Neben dem humanistischen Anliegen und der Gefühlstiefe dieses Romans machen nicht zuletzt sie dessen literarischen Wert aus.
Geißler_Starke_1979a	http://www.wikidata.org/entity/Q2293012	Romans	http://zora.uni-trier.de:11000/entity/P25	http://data.mimotext.uni-trier.de/entity/Q2998	morale	moralisches Bewußtsein	Julies hohes moralisches Bewußtsein, das sie in ihrer gesamten Tätigkeit im Dienste und zum Wohle ihrer Familie und der Allgemeinheit unter Beweis gestellt hat, bietet in den Augen Wolmars die hinreichende Gewähr, daß die Begegnung mit Saint-Preux sie nicht in erneute Versuchungen führen wird. Vielmehr verspricht er sich davon das Entstehen einer geläuterten Freundschaft, die allen Beteiligten neue Glückserlebnisse zu bereiten vermag. In der damit einsetzenden Spannung zwischen Pflicht und Neigung, Tugend und Verlangen entwickeln Julie und Saint-Preux ein Übermaß an gesteigerten sittlichen Empfindungen und Gefühlen, die einerseits den Idealforderungen Rousseaus im Hinblick auf eine erneuerte Gesellschaft Ausdruck verleihen, andererseits aber auch die ganze unlösbare Problematik solcher Art erzwungener Verhaltensweisen, die die Unterdrückung des natürlichen Gefühlslebens verlangt, erkennen lassen. In dem fortwährenden hoffnungslosen Kampf widerstreitender Empfindungen verzehrt sich Julie, wenngleich sie es lange Zeit sich selbst gegenüber nicht eingestehen will. Ihr frühzeitiger Tod bedeutet letztlich eine Erlösung für sie. Dennoch hat Julies Verzicht auf Liebeserfüllung und ihr Eingehen auf die Forderungen des Vaters nichts mit passivem Gehorsam und Zurücknahme zu tun. Ihre Entscheidung ist ein aktives Bekenntnis. Wenn Rousseau seinen Roman daher damit abschließt, daß Julie - nachdem sie ihr Kind, das zu ertrinken drohte, gerettet hat - angesichts des Todes einerseits erneut ihre Liebe zu Saint-Prcux beteuert und sogar die Hoffnung ausspricht, mit ihm einmal vereint zu sein, andererseits sich aber auch zu dem von ihr beschrittenen Weg bekennt, so ist dies keineswegs paradox.
Geißler_Starke_1979a	http://www.wikidata.org/entity/Q2293012	Romans	http://zora.uni-trier.de:11000/entity/P25	http://data.mimotext.uni-trier.de/entity/Q2935	humanité	humaner Ziele	Wie man aus den letzten vier Büchern des Romans entnehmen kann, ist Julies ganzes Denken und Wirken nicht auf die Befriedigung individueller Bedürfnisse, sondern auf die praktische Realisierung humaner Ziele gerichtet, die ihrem Inhalt nach mit der im Roman geschilderten idealen Lebensweise der Walliser in Einklang stehen.
