scholarly_work	subject_id	subject_snippet	property	object_id	object_label	object_snippet	snippet
Bauer-Funke_1998b	http://data.mimotext.uni-trier.de/entity/Q3971	Paul et Virginie	http://data.mimotext.uni-trier.de/entity/P36	http://data.mimotext.uni-trier.de/entity/Q3005	nature	Natur	Der letzte Band enthält den Roman Paul et Virginie (1788), der großen Anklang beim Publikum findet. Die Geschichte dient dem Autor dazu, seine in den ersten drei Bänden entworfenen Theorien zu veranschaulichen. Die Handlung spielt im exotischen Ambiente der Ile de France (Mauritius), die Bernardin de Saint-Pierre aus eigener Anschauung kennt. Dqs Glück der naturnahen Gemeinschaft wird zerstört, als Virginie eine Reise nach Frankreich antreten muss.
Bauer-Funke_2008a	http://data.mimotext.uni-trier.de/entity/Q3985	Les cent vingt journées de Sodome	http://data.mimotext.uni-trier.de/entity/P36	http://data.mimotext.uni-trier.de/entity/Q3087	sentimentalisme	Empfindsamkeit	Neben dem sentimentalen Roman, den Mme Riccoboni („Lettres de Mistriss Fanni Butlerd“, 1757) und Mme de Charricre („Ca-liste“, 1787) sowie schließlich Rousseaus Freund Bernardin de Saint-Pierre mit „Paul et Virginie“ (1788) tradieren, kontrastiert Choderlos de Laclos (1741-1803) in seinem polyphonen Briefroman „Les liaisons dangereuses“ (1782) die Korruption und Verworfenheit der adligen Vertreter des libertinage de mœurs mit der Empfindsamkeit der tugendhaften Frauenfiguren. Diese Tendenz wird der Marquis de Sade (1740-1814) dann in seinen Romanen fortsetzen, die er während seiner Gefangenschaft ab 1778 verfaßt („Les cent vingt journées de Sodome“, 1785; Justine ou Les malheurs de la vertu“, 1791).
Bauer-Funke_2008a	http://data.mimotext.uni-trier.de/entity/Q3985	Les cent vingt journées de Sodome	http://data.mimotext.uni-trier.de/entity/P36	http://data.mimotext.uni-trier.de/entity/Q3120	vertu	tugendhaften Frauenfiguren	Neben dem sentimentalen Roman, den Mme Riccoboni („Lettres de Mistriss Fanni Butlerd“, 1757) und Mme de Charricre („Ca-liste“, 1787) sowie schließlich Rousseaus Freund Bernardin de Saint-Pierre mit „Paul et Virginie“ (1788) tradieren, kontrastiert Choderlos de Laclos (1741-1803) in seinem polyphonen Briefroman „Les liaisons dangereuses“ (1782) die Korruption und Verworfenheit der adligen Vertreter des libertinage de mœurs mit der Empfindsamkeit der tugendhaften Frauenfiguren. Diese Tendenz wird der Marquis de Sade (1740-1814) dann in seinen Romanen fortsetzen, die er während seiner Gefangenschaft ab 1778 verfaßt („Les cent vingt journées de Sodome“, 1785; Justine ou Les malheurs de la vertu“, 1791).
Bauer-Funke_2008a	http://data.mimotext.uni-trier.de/entity/Q3978	Le neveu de Rameau	http://data.mimotext.uni-trier.de/entity/P36	http://data.mimotext.uni-trier.de/entity/Q2881	écriture	Schriftstellers	Von Voltaire als „la canaille de la littérature“ diffamiert, wird dieser Typus des Schriftstellers doch von Voltaire selbst („Le pauvre diable“, 1760) und von Diderot („Le neveu de Rameau“, um 1761/62 begonnen) zur literarischen Figur erhoben.
Bauer-Funke_2008a	http://data.mimotext.uni-trier.de/entity/Q3978	Ec neveu de Rameau	http://data.mimotext.uni-trier.de/entity/P36	http://data.mimotext.uni-trier.de/entity/Q2850	critique sociale	Gesellschaftskritik	Zusätzlich zu seiner Herausgebertätigkeit für die „Encyclopédie“, für die er selbst über tausend Artikel schreibt, verfaßt Diderot fundamentale dramentheoretische Abhandlungen zur Reform der Schauspielkunst und zum bürgerlichen Trauerspiel (/'Art. 1 14), das er selbst in seinen Theaterstücken umzusetzen versucht, ferner bedeutende kunsttheoretische und philosophische Schriften sowie ein erzähl-theoretisch innovatives Romanoeuvre, das etwa durch dialogische Erzählstrukturen oder Einmischungen des Erzählers bereits auf den modernen Roman vorausweist, thematisch aber der Gesellschaftskritik der Aufklärung verpflichtet bleibt („Ec neveu de Rameau“, um 1761/62 begonnen; Jacques le fataliste et son maître“, um 1771-73 verfaßt).
Bauer-Funke_2008a	http://data.mimotext.uni-trier.de/entity/Q3978	Ec neveu de Rameau	http://data.mimotext.uni-trier.de/entity/P36	http://data.mimotext.uni-trier.de/entity/Q2972	Lumières	Aufklärung	Zusätzlich zu seiner Herausgebertätigkeit für die „Encyclopédie“, für die er selbst über tausend Artikel schreibt, verfaßt Diderot fundamentale dramentheoretische Abhandlungen zur Reform der Schauspielkunst und zum bürgerlichen Trauerspiel (/'Art. 1 14), das er selbst in seinen Theaterstücken umzusetzen versucht, ferner bedeutende kunsttheoretische und philosophische Schriften sowie ein erzähl-theoretisch innovatives Romanoeuvre, das etwa durch dialogische Erzählstrukturen oder Einmischungen des Erzählers bereits auf den modernen Roman vorausweist, thematisch aber der Gesellschaftskritik der Aufklärung verpflichtet bleibt („Ec neveu de Rameau“, um 1761/62 begonnen; Jacques le fataliste et son maître“, um 1771-73 verfaßt).
Bauer-Funke_2008a	http://data.mimotext.uni-trier.de/entity/Q3971	Paul et Virginie	http://data.mimotext.uni-trier.de/entity/P36	http://data.mimotext.uni-trier.de/entity/Q3087	sentimentalisme	sentimentalen Roman	Neben dem sentimentalen Roman, den Mme Riccoboni („Lettres de Mistriss Fanni Butlerd“, 1757) und Mme de Charricre („Ca-liste“, 1787) sowie schließlich Rousseaus Freund Bernardin de Saint-Pierre mit „Paul et Virginie“ (1788) tradieren, kontrastiert Choderlos de Laclos (1741-1803) in seinem polyphonen Briefroman „Les liaisons dangereuses“ (1782) die Korruption und Verworfenheit der adligen Vertreter des libertinage de mœurs mit der Empfindsamkeit der tugendhaften Frauenfiguren.
Brockmeier_1981a	http://data.mimotext.uni-trier.de/entity/Q1429	Julie ou la Nouvelle Hélo1	http://data.mimotext.uni-trier.de/entity/P36	http://data.mimotext.uni-trier.de/entity/Q3994	Verstand	Verstand	Die sensualistische Begründung des sozialkonforr*1^ Verhaltens wird allerdings in der zweiten Hälfte des Jahrhunderts von komplexe^ Darstellungen psychischer Motivationen oder der Interdependenz zwischen Tug«-’ und Verstand unterminiert — man denke an Rousseaus Julie ou la Nouvelle Hélo1 de Laclos’ Les Liaisons dangereuses, an de Sades Juliette.
Brockmeier_1981a	http://data.mimotext.uni-trier.de/entity/Q1053	Les Liaisons dangereuses	http://data.mimotext.uni-trier.de/entity/P36	http://data.mimotext.uni-trier.de/entity/Q3994	Verstand	Verstand	Die sensualistische Begründung des sozialkonforr*1^ Verhaltens wird allerdings in der zweiten Hälfte des Jahrhunderts von komplexe^ Darstellungen psychischer Motivationen oder der Interdependenz zwischen Tug«-’ und Verstand unterminiert — man denke an Rousseaus Julie ou la Nouvelle Hélo1 de Laclos’ Les Liaisons dangereuses, an de Sades Juliette.
Brockmeier_2008a	http://data.mimotext.uni-trier.de/entity/Q3985	Les 120 journées de Sodome	http://data.mimotext.uni-trier.de/entity/P36	http://data.mimotext.uni-trier.de/entity/Q2903	être humain	Mensch	Ein Erzähler überträgt einer Mehrzahl von Erzählfiguren die Aufgabe, ihre Erzählungen wiederzugeben und umfaßt diese nicht nur mit einer Rahmenerzählung, sondern mit einem Ereignisse, Teilnehmer und Erzähler bestimmenden oder lenkenden allgemeinen Thema: mit der Idee, daß Schein und Sein die Hofgesellschaft bestimmen („Hepta-méron“); mit der Idee, daß vernünftiges Handeln auf Erfahrungen beruht, die alle Menschen miteinander teilen (Voltaire, „Candide“, 1759; Bruno, „Le tour de la France par deux enfants“, 1877); mit der Idee, daß der Mensch sich selbst das Paradies und dem Nächsten die Hölle ist (Sade, „Les 120 journées de Sodome“, 1782/85).
Geißler_Starke_1979a	http://data.mimotext.uni-trier.de/entity/Q3978	Le neveu de Rameau	http://data.mimotext.uni-trier.de/entity/P36	http://data.mimotext.uni-trier.de/entity/Q2972	Lumières	Aufklärungsbewegung	In der spannungsgeladenen Atmosphäre der Auseinandersetzungen um die Aufklärungsbewegung und innerhalb ihrer eigenen Reihen begann Diderot mit der Arbeit an seinen beiden Romanen La religieuse (1760; „Die Nonne“) und Le neveu de Rameau (wahrscheinlich 1761 begonnen; „Rameaus Neffe“).
Geißler_Starke_1979a	http://data.mimotext.uni-trier.de/entity/Q3978	Le neveu de Rameau	http://data.mimotext.uni-trier.de/entity/P36	http://data.mimotext.uni-trier.de/entity/Q3062	réalité	wirklichkeitsbezogene Kunst	Die im Eloge de Richardson formulierten Erkenntnisse über die an eine wirklichkeitsbezogene Kunst zu stellenden Anforderung finden Anwendung auch in Diderots folgendem Dialogroman Le Neveu de  Rameau, wenngleich er hier von dem noch in La Religieuse befolgten traditionellen Romankonzept grundsätzlich abweicht.
Geißler_Starke_1979a	http://data.mimotext.uni-trier.de/entity/Q3978	Le neveu de Rameau	http://data.mimotext.uni-trier.de/entity/P36	http://data.mimotext.uni-trier.de/entity/Q2787	art	Kunst	Die im Eloge de Richardson formulierten Erkenntnisse über die an eine wirklichkeitsbezogene Kunst zu stellenden Anforderung finden Anwendung auch in Diderots folgendem Dialogroman Le Neveu de  Rameau, wenngleich er hier von dem noch in La Religieuse befolgten traditionellen Romankonzept grundsätzlich abweicht.
Geißler_Starke_1979a	http://data.mimotext.uni-trier.de/entity/Q3978	Le neveu de Rameau	http://data.mimotext.uni-trier.de/entity/P36	http://data.mimotext.uni-trier.de/entity/Q2998	morale	moralischer Erkenntnis	Die im Eloge de Richardson formulierten Erkenntnisse über die an eine wirklichkeitsbezogene Kunst zu stellenden Anforderung finden Anwendung auch in Diderots folgendem Dialogroman Le Neveu de  Rameau, wenngleich er hier von dem noch in La Religieuse befolgten traditionellen Romankonzept grundsätzlich abweicht. Dies zeigt sich am augenfälligsten darin, daß der Held des Romans kein moralisches Exempel setzt wie etwa die Hauptgestalten bei Richardson oder auch Diderots Nonne, sondern vielmehr durch ein moralisch zu verurteilendes Subjekt verkörpert wird. Dieses Werk (begonnen wahrscheinlich um 1761, überarbeitet bis Anfang der siebziger Jahre) wurde 1805 zuerst in der deutschen Übersetzung von Goethe publiziert.
Geißler_Starke_1979a	http://data.mimotext.uni-trier.de/entity/Q3978	Le neveu de Rameau	http://data.mimotext.uni-trier.de/entity/P36	http://data.mimotext.uni-trier.de/entity/Q2863	destin	Schicksal	Die im Eloge de Richardson formulierten Erkenntnisse über die an eine wirklichkeitsbezogene Kunst zu stellenden Anforderung finden Anwendung auch in Diderots folgendem Dialogroman Le Neveu de  Rameau, wenngleich er hier von dem noch in La Religieuse befolgten traditionellen Romankonzept grundsätzlich abweicht. Dies zeigt sich am augenfälligsten darin, daß der Held des Romans kein moralisches Exempel setzt wie etwa die Hauptgestalten bei Richardson oder auch Diderots Nonne, sondern vielmehr durch ein moralisch zu verurteilendes Subjekt verkörpert wird. Dieses Werk (begonnen wahrscheinlich um 1761, überarbeitet bis Anfang der siebziger Jahre) wurde 1805 zuerst in der deutschen Übersetzung von Goethe publiziert.
Geißler_Starke_1979a	http://data.mimotext.uni-trier.de/entity/Q3978	Rameaus Neffe	http://data.mimotext.uni-trier.de/entity/P36	http://data.mimotext.uni-trier.de/entity/Q2926	gouvernement	Ancien régime	Da die Petersburger Handschrift, die der Übersetzung zugrunde lag, danach nicht mehr auffindbar war, mußten sich die Franzosen zunächst mit einer Rückübersetzung des Goetheschen Rameaus Neffe (1821) begnügen. Erst 1891 wurde das Werk nach dem wiederentdeckten authentischen Text in französischer Sprache veröffentlicht.66 Der Held dieses Dialogs hat wirklich gelebt. Es entsteht hier ein Bild dieser Gesellschaft, in der alle nach Macht über die Mitmenschen, nach höheren Posten, nach Reichtum und Geld jagen und in der die menschliche Würde verlorengeht.
Geißler_Starke_1979a	http://data.mimotext.uni-trier.de/entity/Q3978	Rameaus Neffe	http://data.mimotext.uni-trier.de/entity/P36	http://data.mimotext.uni-trier.de/entity/Q3090	société	Gesellschaft	Da die Petersburger Handschrift, die der Übersetzung zugrunde lag, danach nicht mehr auffindbar war, mußten sich die Franzosen zunächst mit einer Rückübersetzung des Goetheschen Rameaus Neffe (1821) begnügen. Erst 1891 wurde das Werk nach dem wiederentdeckten authentischen Text in französischer Sprache veröffentlicht.66 Der Held dieses Dialogs hat wirklich gelebt. Es entsteht hier ein Bild dieser Gesellschaft, in der alle nach Macht über die Mitmenschen, nach höheren Posten, nach Reichtum und Geld jagen und in der die menschliche Würde verlorengeht.
Geißler_Starke_1979a	http://data.mimotext.uni-trier.de/entity/Q3978	Rameaus Neffe	http://data.mimotext.uni-trier.de/entity/P36	http://data.mimotext.uni-trier.de/entity/Q2884	égoïsme	Schmarotzerdasein	Da die Petersburger Handschrift, die der Übersetzung zugrunde lag, danach nicht mehr auffindbar war, mußten sich die Franzosen zunächst mit einer Rückübersetzung des Goetheschen Rameaus Neffe (1821) begnügen. Erst 1891 wurde das Werk nach dem wiederentdeckten authentischen Text in französischer Sprache veröffentlicht.66 Der Held dieses Dialogs hat wirklich gelebt. Es entsteht hier ein Bild dieser Gesellschaft, in der alle nach Macht über die Mitmenschen, nach höheren Posten, nach Reichtum und Geld jagen und in der die menschliche Würde verlorengeht.
Geißler_Starke_1979a	http://data.mimotext.uni-trier.de/entity/Q3978	Rameaus Neffe	http://data.mimotext.uni-trier.de/entity/P36	http://data.mimotext.uni-trier.de/entity/Q3050	pouvoir	Macht	Da die Petersburger Handschrift, die der Übersetzung zugrunde lag, danach nicht mehr auffindbar war, mußten sich die Franzosen zunächst mit einer Rückübersetzung des Goetheschen Rameaus Neffe (1821) begnügen. Erst 1891 wurde das Werk nach dem wiederentdeckten authentischen Text in französischer Sprache veröffentlicht.66 Der Held dieses Dialogs hat wirklich gelebt. Es handelt sich um den Neffen des bekannten französischen Komponisten Rameau, der hier jene Schicht entwurzelter Existenzen des in Auflösung begriffenen Ancien régime repräsentiert, die, unfähig, ihre zweifellos vorhandene Begabung in den Dienst des gesellschaftlichen Fortschritts zu stellen, cs vorzieht, auf Kosten der Gesellschaft ein Schmarotzerdasein zu führen. Rameaus Neffe, der sich als Parasit von den Brosamen der höheren Klassen nährt, hat das ursprüngliche, natürliche, sittliche Empfinden, das etwa die Nonne in ihrem Kampf um Frei heit, Recht, Liebe, Menschlichkeit beseelt, fast völlig verloren.
Geißler_Starke_1979a	http://data.mimotext.uni-trier.de/entity/Q3978	Rameaus Neffe	http://data.mimotext.uni-trier.de/entity/P36	http://data.mimotext.uni-trier.de/entity/Q2914	finance	Geld	Da die Petersburger Handschrift, die der Übersetzung zugrunde lag, danach nicht mehr auffindbar war, mußten sich die Franzosen zunächst mit einer Rückübersetzung des Goetheschen Rameaus Neffe (1821) begnügen. Erst 1891 wurde das Werk nach dem wiederentdeckten authentischen Text in französischer Sprache veröffentlicht.66 Der Held dieses Dialogs hat wirklich gelebt. Es handelt sich um den Neffen des bekannten französischen Komponisten Rameau, der hier jene Schicht entwurzelter Existenzen des in Auflösung begriffenen Ancien régime repräsentiert, die, unfähig, ihre zweifellos vorhandene Begabung in den Dienst des gesellschaftlichen Fortschritts zu stellen, cs vorzieht, auf Kosten der Gesellschaft ein Schmarotzerdasein zu führen. Rameaus Neffe, der sich als Parasit von den Brosamen der höheren Klassen nährt, hat das ursprüngliche, natürliche, sittliche Empfinden, das etwa die Nonne in ihrem Kampf um Frei heit, Recht, Liebe, Menschlichkeit beseelt, fast völlig verloren.
Geißler_Starke_1979a	http://data.mimotext.uni-trier.de/entity/Q3978	Werk	http://data.mimotext.uni-trier.de/entity/P36	http://data.mimotext.uni-trier.de/entity/Q2802	bien	Guten	Leben soll mir dagegen Salomons Philosophie und Weisheit, gute Weine zu trinken, köstliche Speisen zu schlucken, hübsche Weiber zu besitzen, auf weichen Betten zu ruhen; übrigens ist alles eitel.“67 Das Werk ist in Form eines Dialogs zwischen dem aufklärerischen Verfechter des Guten, Wahren, Schönen (mit „Ich“ bezeichnet) und dem Verächter der sittlichen Werte geschrieben.
Geißler_Starke_1979a	http://data.mimotext.uni-trier.de/entity/Q3978	Werk	http://data.mimotext.uni-trier.de/entity/P36	http://data.mimotext.uni-trier.de/entity/Q3119	vérité	Wahren	Leben soll mir dagegen Salomons Philosophie und Weisheit, gute Weine zu trinken, köstliche Speisen zu schlucken, hübsche Weiber zu besitzen, auf weichen Betten zu ruhen; übrigens ist alles eitel.“67 Das Werk ist in Form eines Dialogs zwischen dem aufklärerischen Verfechter des Guten, Wahren, Schönen (mit „Ich“ bezeichnet) und dem Verächter der sittlichen Werte geschrieben.
Geißler_Starke_1979a	http://data.mimotext.uni-trier.de/entity/Q3978	Werk	http://data.mimotext.uni-trier.de/entity/P36	http://data.mimotext.uni-trier.de/entity/Q2798	beauté	Schönen	Leben soll mir dagegen Salomons Philosophie und Weisheit, gute Weine zu trinken, köstliche Speisen zu schlucken, hübsche Weiber zu besitzen, auf weichen Betten zu ruhen; übrigens ist alles eitel.“67 Das Werk ist in Form eines Dialogs zwischen dem aufklärerischen Verfechter des Guten, Wahren, Schönen (mit „Ich“ bezeichnet) und dem Verächter der sittlichen Werte geschrieben.
Geißler_Starke_1979a	http://data.mimotext.uni-trier.de/entity/Q3978	Werk	http://data.mimotext.uni-trier.de/entity/P36	http://data.mimotext.uni-trier.de/entity/Q2986	mépris	Verächter	Leben soll mir dagegen Salomons Philosophie und Weisheit, gute Weine zu trinken, köstliche Speisen zu schlucken, hübsche Weiber zu besitzen, auf weichen Betten zu ruhen; übrigens ist alles eitel.“67 Das Werk ist in Form eines Dialogs zwischen dem aufklärerischen Verfechter des Guten, Wahren, Schönen (mit „Ich“ bezeichnet) und dem Verächter der sittlichen Werte geschrieben.
Geißler_Starke_1979a	http://data.mimotext.uni-trier.de/entity/Q3978	Werk	http://data.mimotext.uni-trier.de/entity/P36	http://data.mimotext.uni-trier.de/entity/Q2998	morale	sittlichen Werte	Leben soll mir dagegen Salomons Philosophie und Weisheit, gute Weine zu trinken, köstliche Speisen zu schlucken, hübsche Weiber zu besitzen, auf weichen Betten zu ruhen; übrigens ist alles eitel.“67 Das Werk ist in Form eines Dialogs zwischen dem aufklärerischen Verfechter des Guten, Wahren, Schönen (mit „Ich“ bezeichnet) und dem Verächter der sittlichen Werte geschrieben.
Geißler_Starke_1979a	http://data.mimotext.uni-trier.de/entity/Q3978	Werk	http://data.mimotext.uni-trier.de/entity/P36	http://data.mimotext.uni-trier.de/entity/Q3119	vérité	Wahrheit	Die Wahrheit muß auf einer dritten Ebene liegen. Diese zu finden aber überläßt Diderot dem Leser, nachdem er die Problematik mit Argumenten und Gegenargumenten genügend erhellt und zugleich auch die Richtung für die Lösung gewiesen hat. Denn daß die alle menschlichen Werte negierende Haltung des Neffen zu verurteilen und dem Philosophen bei allen Unzulänglichkeiten seiner Anschauungen in seiner moralischen Zielstellung zu folgen ist, daran läßt Diderot keinen Zweifel. Zugleich aber wird aus dem Gespräch ersichtlich, daß moralische Entrüstung allein nicht ausreicht. Vielmehr trifft auch den moralisierenden Philosophen insofern eine Mitschuld an der so umfassenden Korruption der Welt, als er konkret nichts tut, diesen Zuständen entgegenzutreten. Er macht sich mitschuldig, wenn er darin einen Ausnahmezustand sieht und sich seiner Verantwortung dafür zu entziehen sucht. Denn wie der Neffe ist auch sein bürgerlich ehrenhafter Gesprächspartner Teil dieser Welt. Der Parasit erkennt richtig, daß auch dieses verantwortungslose Moralisieren einen Keim der Fäulnis enthält. Daraus ergibt sich: „Die umfassendere Gesellschaftserkenntnis besitzt offensichtlich der Parasit, Rameaus Neffe, denn er kennt seine eigene Korruption und die indirekte Korruption seines Gegenspielers.“75 In dem Sinne hat auch Hegel in der Phänomenologie des Geistes den Neveu interpretiert. Hiermit wird in der Tat der Schlüssel zu einem neuen und vertieften Wirklichkeitsverständnis geliefert.
